C-Amao,Cuba,1442,2014,75,Italy,2.5, ,Cuba
C-Amao,Domiica Republic,1442,2014,72,Italy,3, ,Domiica Republic
C-Amao,Lago di Como Blu,1442,2014,70,Italy,3.5,Bled, 
C-Amao,Ecuado,1185,2013,100,Italy,3.5, ,Ecuado
C-Amao,Veezuela,809,2012,80,Italy,3, ,Veezuela
C-Amao,Sao Tome,749,2011,78,Italy,2.25,Foasteo,Sao Tome
C-Amao,Tiidad,765,2011,70,Italy,2.5,Tiitaio,Tiidad
Cao,Pocelaa,1804,2016,75,U.S.A.,2.5,Ciollo,Veezuela
Cao,Tazaia,1804,2016,73,U.S.A.,2.75, ,Tazaia
Cao,Pocelaa Batch 5163,1804,2016,70,U.S.A.,3,Ciollo,Veezuela
Cao,Bolivia,1808,2016,75,U.S.A.,3, ,Bolivia
Cao,Bazil,1808,2016,70,U.S.A.,3.25,Tiitaio,Bazil
Caoi (Tulicop),Esmealdas,237,2008,77,Ecuado,2,Foasteo (Aiba),Ecuado
Caoi (Tulicop),Maabi,237,2008,77,Ecuado,2.5,Foasteo (Aiba),Ecuado
Caoi (Tulicop),Los Rios,245,2008,77,Ecuado,2.75,Foasteo (Aiba),Ecuado
Caoi (Tulicop),Maabi,266,2008,55,Ecuado,3,Foasteo (Aiba),Ecuado
Caoi (Tulicop),Los Rios,269,2008,55,Ecuado,3.25,Foasteo (Aiba),Ecuado
Caoi (Tulicop),Esmealdas,269,2008,55,Ecuado,3.5,Foasteo (Aiba),Ecuado
Captai Pembleto,Saido Estate Madag P.,1263,2014,70,New Zealad,3.5,Tiitaio,Papua New Guiea
Captai Pembleto,Kulili Estate,1263,2014,70,New Zealad,3.75, ,Papua New Guiea
Caibeas,Atigua Special Reseve,1582,2015,72,Costa Rica,3.5, ,Guatemala
Caibeas,Talamaca Raul-Kekoldo commuity,1586,2015,72,Costa Rica,3.25, ,Costa Rica
Caibeas,Aselmo Paaiso Estate,1586,2015,72,Costa Rica,3.5, ,Costa Rica
Caibeas,Costa Rica,841,2012,72,Costa Rica,3,Foasteo,Costa Rica
Caibeas,Costa Rica,845,2012,80,Costa Rica,2.75,Foasteo,Costa Rica
Calotta Chocolat,Aauca,1884,2016,65,Colombia,3,Tiitaio,Colombia
Calotta Chocolat,Tumaco,1888,2016,65,Colombia,3.25,Tiitaio,Colombia
Calotta Chocolat,Codoba,1888,2016,65,Colombia,3.25,Tiitaio,Colombia
Calotta Chocolat,Huila,1888,2016,65,Colombia,3.5,Tiitaio,Colombia
Calotta Chocolat,Cesa,1888,2016,65,Colombia,3.5,CCN51,Colombia
Castoovo,Maya Mt Batch 454 Heiloom,1724,2016,72,U.S.A.,4,Tiitaio,Belize
Castoovo,the lost city gacias a dias batch 362,1570,2015,72,U.S.A.,3.5,Tiitaio,Hoduas
Castoovo,Duate Batch 360,1570,2015,70,U.S.A.,3.75,"Ciollo, Tiitaio",Domica Republic
Castoovo,Piaoa Amazoas Batch 350,1574,2015,72,U.S.A.,3.5, ,Veezuela
Castoovo,Siea Nevada,1347,2014,72,U.S.A.,3.5,"Ciollo, Tiitaio",Colombia
Castoovo,Aauca,1371,2014,76,U.S.A.,3.5,"Ciollo, Tiitaio",Colombia
Castoovo,Elvesia P.,1407,2014,70,U.S.A.,2.75,Tiitaio,Domiica Republic
Castoovo,Bolivia,1101,2013,70,U.S.A.,3,Tiitaio,Bolivia
Castoovo,Coacado,1101,2013,73,U.S.A.,3.5,Tiitaio,Domiica Republic
Castoovo,Sa Mati,1105,2013,70,U.S.A.,2.5,Ciollo,Peu
Castoovo,Guaiamo Amazoas,1105,2013,70,U.S.A.,3.25, ,Veezuela
Castoovo,Nicaagua,1109,2013,72,U.S.A.,3.25,Tiitaio,Nicaagua
Castoovo,Tumbes,1153,2013,70,U.S.A.,2.75,Ciollo,Peu
Castoovo,Guaiamo,1153,2013,72,U.S.A.,3, ,Veezuela
Cello,Ecuado,1247,2014,70,U.S.A.,2.5, ,Ecuado
Cello,Peu,1247,2014,70,U.S.A.,2.75, ,Peu
Cello,Veezuela,1251,2014,70,U.S.A.,2.75, ,Veezuela
Cello,Bolivia,1251,2014,70,U.S.A.,3, ,Bolivia
Cemoi,Equateu,404,2009,72,Face,2.75, ,Ecuado
Chaleu B,Ugada,1426,2014,70,Caada,2.75,Foasteo,Ugada
Cham School,Maya Mt,1900,2016,70,U.S.A.,3.25, ,Belize
Chchukululu (Tulicop),Aiba,486,2010,55,Ecuado,2.75,Foasteo (Aiba),Ecuado
Chchukululu (Tulicop),Los Rios,252,2008,75,Ecuado,3,Foasteo (Aiba),Ecuado
Chequessett,la Amistad,1235,2014,70,U.S.A.,3.5, ,Costa Rica
Chloe Chocolat,Bled No. 1,672,2011,70,Face,3.5, , 
Chocablog,Ecuado,1454,2015,70,U.K.,3.25, ,Ecuado
Choco Del Sol,Maya Moutai w/ ibs,1407,2014,75,Gemay,3,Tiitaio,Belize
Choco Del Sol,Maya Moutai,1407,2014,82,Gemay,3.25,Tiitaio,Belize
Choco Dog,Mekog Delta ealy 2014 Havest,1696,2015,70,South Koea,2.75,Tiitaio,Vietam
Choco Dog,Tawau Oct. 2015 Havest,1696,2015,70,South Koea,3.5,Tiitaio,Malaysia
Chocolade,Peu,1482,2015,65,U.K.,2.5,Ciollo,Peu
Chocolade,Peu + ibs,1482,2015,65,U.K.,2.75,Ciollo,Peu
Chocolade,Domiica Republic,1514,2015,80,U.K.,2.5, ,Domiica Republic
Chocola'te,Madagasca,647,2011,70,U.S.A.,3.75,Tiitaio,Madagasca
Chocola'te,Veezuela,647,2011,68,U.S.A.,3.75, ,Veezuela
Chocolate Alchemist-Philly,Tumbes Zaumilla,1772,2016,90,U.S.A.,2.5, ,Peu
Chocolate Alchemist-Philly,Philly Bled 5 platatios,1772,2016,80,U.S.A.,2.5, , 
Chocolate Co Amo,Wild Bolivia,1760,2016,70,U.S.A.,2.5, ,Bolivia
Chocolate Co Amo,Ugada,1760,2016,70,U.S.A.,2.75, ,Ugada
Chocolate Co Amo,Domiica Republic,1764,2016,60,U.S.A.,3, ,Domiica Republic
Chocolate Co Amo,Domiica Republic,1764,2016,75,U.S.A.,3, ,Domiica Republic
Chocolate Co Amo,Ocumae,1764,2016,80,U.S.A.,3,Ciollo (Ocumae),Veezuela
Chocolate Co Amo,Ecuado,1764,2016,70,U.S.A.,3.25, ,Ecuado
Chocolate Co Amo,Nicaagua,1768,2016,80,U.S.A.,2.75, ,Nicaagua
Chocolate Cospiacy,Peu,1259,2014,74,U.S.A.,2.75, ,Peu
Chocolate Makes,Tes Hombes,1530,2015,75,Amstedam,3.25,Tiitaio,Domiica Republic
Chocolate Makes,Cogo Goilla ba,1530,2015,68,Amstedam,3.5,Foasteo,Cogo
Chocolate Makes,Peu Awagum ba,1530,2015,80,Amstedam,3.75,Ciollo,Peu
"Chocolate Tee The",Maao,1582,2015,69,Scotlad,3.75,Foasteo (Nacioal),Peu
"Chocolate Tee The",Caeeo Supeio,1582,2015,80,Scotlad,3.75,Tiitaio,Veezuela
"Chocolate Tee The",Peu,1121,2013,70,Scotlad,3.75,Foasteo (Nacioal),Peu
"Chocolate Tee The",Ecuado,919,2012,82,Scotlad,2.5,Foasteo (Aiba),Ecuado
"Chocolate Tee The",Peu,919,2012,68,Scotlad,2.75,Ciollo,Peu
"Chocolate Tee The",Madagasca,919,2012,72,Scotlad,3.25,Ciollo,Madagasca
Chocolats Pivilege,Xocousco,1219,2014,70,Caada,2.5,Ciollo,Mexico
ChocoReko,Pataemo,1454,2015,77,Japa,3,Ciollo,Veezuela
Chocosol,Chiapas Lacado Jugle Oaxacom Mt,682,2011,65,Caada,3.25, ,Mexico
Chocovic,Xocousco,478,2010,71,Spai,3.25,Ciollo,Mexico
Chocovic,Sambiao,478,2010,71,Spai,3.5,Tiitaio,Madagasca
Chocovic,Kedai,439,2009,60,Spai,3.25, , 
Chocovic,Taaka,439,2009,75,Spai,3.25, , 
Chocovic,Ocumae,209,2008,71,Spai,3.5,Ciollo,Veezuela
Chocovic,Boliva Guaada,117,2007,71,Spai,2.5,Foasteo (Aiba),Ecuado
Chocovic,Guyave,117,2007,71,Spai,2.5,Tiitaio,Geada
Chocovic,Maagda,117,2007,70,Spai,3,Bled, 
Chocovivo,Tabasco,1522,2015,65,U.S.A.,2.5,Tiitaio,Mexico
Chocovivo,Tabasco,1522,2015,75,U.S.A.,2.5,Tiitaio,Mexico
Choklat,Ocumae,377,2009,80,Caada,2.5,Ciollo,Veezuela
Choklat,Pocelaa Tabasco,377,2009,70,Caada,2.75,Ciollo,Mexico
Choklat,Bazilia,377,2009,70,Caada,3, ,Bazil
Choklat,Bazilia,377,2009,80,Caada,3, ,Bazil
Choklat,Ocumae,377,2009,70,Caada,3,Ciollo,Veezuela
Chokolat Elot (Giad),Guadeloupe,1149,2013,42,Matiique,2.75, ,Matiique
Choocsol,Chiapas Lacado Jugle Oaxacom Mt,1832,2016,75,Caada,3.25, ,Mexico
Chistophe Moel (Felchli),Maao Cayo Fotuato No. 4,666,2011,68,Caada,3.75,Foasteo (Nacioal),Peu
Chuao Chocolatie,Chooi,445,2009,61,U.S.A.,3,Ciollo,Veezuela
Chuao Chocolatie (Palus),Chuao,486,2010,77,U.S.A.,2.75,Tiitaio,Veezuela
Claudio Coallo,Teeio Velho P.,470,2010,73.5,Sao Tome,3.75,Foasteo,Sao Tome & Picipe
Claudio Coallo,Teeio Velho P. w/ suga cystals,209,2008,80,Sao Tome,3,Foasteo,Sao Tome & Picipe
Claudio Coallo,Teeio Velho P.,227,2008,75,Sao Tome,4,Foasteo,Sao Tome & Picipe
Claudio Coallo,Picipe,252,2008,100,Sao Tome,1,Foasteo,Sao Tome & Picipe
Cloudfoest,Camio Vede P. Balao Guayas 2014,1486,2015,73,U.S.A.,3.5, ,Ecuado
Colema & Davis,Sambiao,1646,2015,75,U.S.A.,3,Tiitaio,Madagasca
Compaia de Chocolate (Salgado),Su del Lago,579,2010,70,Agetia,3.25, ,Veezuela
Compaia de Chocolate (Salgado),Caeeo Supeio,292,2008,80,Agetia,2.75,Tiitaio,Veezuela
Compaia de Chocolate (Salgado),Moxos,292,2008,72,Agetia,3.25, ,Bolivia
Compaia de Chocolate (Salgado),Ocumae,292,2008,70,Agetia,3.75,Ciollo,Veezuela
Compaia de Chocolate (Salgado),Esmealdas,296,2008,88,Agetia,2.75,Foasteo (Nacioal),Ecuado
Codo,Camio Vede,1630,2015,76,U.S.A.,3.5, ,Ecuado
Cofluece,Tie Giag 2015 batch 10-2-16,1916,2016,78,U.S.A.,2.75,Tiitaio,Vietam
Coppeeu,Ecuado Puistique,1169,2013,65,Gemay,3.25,Foasteo (Nacioal),Ecuado
Coppeeu,Ghaa Puistique,813,2012,85,Gemay,3.5,Foasteo,Ghaa
Coppeeu,Ecuado Puistique,817,2012,100,Gemay,1.5, ,Ecuado
Coppeeu,Uba Budo,821,2012,72,Gemay,3.75,Foasteo,Sao Tome & Picipe
Coppeeu,Madagasca,959,2012,70,Gemay,3.5,Tiitaio,Madagasca
Coppeeu,Geada,470,2010,72,Gemay,3.25,Tiitaio,Geada
Coppeeu,Chuao,478,2010,70,Gemay,3,Tiitaio,Veezuela
Coppeeu,Los Rios H. Iaa,558,2010,72,Gemay,2.5,Nacioal,Ecuado
Coppeeu,Tiidad,558,2010,72,Gemay,3,Tiitaio,Tiidad
Coppeeu,Jamaica,558,2010,72,Gemay,3.25,Tiitaio,Jamaica
Coppeeu,Ocumae 61,558,2010,72,Gemay,3.25,Ciollo (Ocumae 61),Veezuela
Coppeeu,Pocelaa Apotequil,341,2009,72,Gemay,3,Ciollo,Peu
Coppeeu,Pocelaa Apotequil,445,2009,62,Gemay,3.25,Ciollo,Peu
Coppeeu,Chuao 100h,451,2009,70,Gemay,3.5,"Ciollo, Tiitaio",Veezuela
Coppeeu,Chuao 70h,451,2009,70,Gemay,3.75,"Ciollo, Tiitaio",Veezuela
Coppeeu,Pocelaa Tabasco Mexico,220,2008,72,Gemay,3,Ciollo,Mexico
Coppeeu,Pocelaa Veezuela,220,2008,72,Gemay,3,Ciollo (Pocelaa),Veezuela
Coppeeu,Sambiao Meava P.,196,2007,72,Gemay,3,Tiitaio,Madagasca
Cote d' O (Kaft),Sesatios Itese,48,2006,70,Belgium,1, , 
Cavve,New Ielad,1283,2014,70,Austalia,2.5,Foasteo,Papua New Guiea
Cavve,Vauatu batch 2410,1335,2014,83,Austalia,2.75,Tiitaio,Vauatu
Cavve,Tazaia batch a1,971,2012,75,Austalia,3.25,Foasteo,Tazaia
Cavve,Bahia batch a1213,975,2012,65,Austalia,3.25,Tiitaio,Bazil
Cavve,Namau Village N. Taileva P. batch a2812,975,2012,67,Austalia,3.25,Tiitaio,Fiji
Cavve,Vauatu,975,2012,64,Austalia,3.25,Tiitaio,Vauatu
Cavve,Djual Islad,975,2012,75,Austalia,3.5,Foasteo,Papua New Guiea
Ceo,heiloom Aiba Nacioal,1736,2016,85,U.S.A.,3.25,Foasteo (Nacioal),Ecuado
Ceo,heiloom Aiba Nacioal,1736,2016,73,U.S.A.,3.75,Foasteo (Nacioal),Ecuado
Daitee,Goodma Estate,1654,2015,70,Austalia,2.75, ,Austalia
Daitee,Daitee Estates N. Queeslad,785,2011,70,Austalia,3.25, ,Austalia
Dalloway,Domiica Republic batch 7,1928,2017,72,U.S.A.,2.75, ,Domiica Republic
Damso,Robso Estate,1610,2015,70,U.K.,3,Tiitaio,Tiidad
Damso,Los Rios,1610,2015,70,U.K.,3.5, ,Ecuado
Damso,Cayfish Bay aka No Paiel Estate,1666,2015,70,U.K.,2.25, ,Geada
Damso,O'Payo,1666,2015,70,U.K.,2.75, ,Nicaagua
Dadelio,Zozal Reseva 2015 H. Keche,1816,2016,70,U.S.A.,3.75, , 
Dadelio,Maya Mt. Beak Ba- Sak,1446,2015,70,U.S.A.,3,Tiitaio,Belize
Dadelio,Maya Moutai,1219,2014,70,U.S.A.,3.5,Tiitaio,Belize
Dadelio,Camio Vede P. Balao Guayas 2013,1295,2014,70,U.S.A.,3.5, ,Ecuado
Dadelio,Buto,1303,2014,70,U.S.A.,2.75, ,Libeia
Dadelio,Sa Facisco de Macois Cibao egio,1387,2014,70,U.S.A.,3.75, ,Domiica Republic
Dadelio,Cumboto fame Jose Lugo,1026,2013,70,U.S.A.,2.75, ,Veezuela
Dadelio,Pataemo,1026,2013,70,U.S.A.,3.25, ,Veezuela
Dadelio,Matuao 2012,1085,2013,70,U.S.A.,3.5, ,Veezuela
Dadelio,Papua New Guiea,1153,2013,70,U.S.A.,3.5, ,Papua New Guiea
Dadelio,Upala,805,2012,70,U.S.A.,3, ,Costa Rica
Dadelio,Colombia,805,2012,70,U.S.A.,3.25, ,Colombia
Dadelio,Elvesia 2011,915,2012,70,U.S.A.,3.75, ,Domiica Republic
Dadelio,Domiica Republic,654,2011,70,U.S.A.,3.25, ,Domiica Republic
Dadelio,Madagasca,654,2011,70,U.S.A.,3.25,Tiitaio,Madagasca
Dadelio,Tazaia,654,2011,70,U.S.A.,3.25, ,Tazaia
Data,Los Ujuxtes,1223,2014,82,Guatemala,3.25, ,Guatemala
Data,Chuao,987,2012,75,Guatemala,3,Tiitaio,Veezuela
Data,Los Ujuxtes,987,2012,70,Guatemala,3.75, ,Guatemala
Data,Sambiao,987,2012,70,Guatemala,3.75,Tiitaio,Madagasca
Data,Las Acacias E.,987,2012,70,Guatemala,4,Ciollo,Guatemala
Data,Oscuo Fica Chimelb,991,2012,70,Guatemala,3.25, ,Guatemala
Data,Los Ujuxtes,661,2011,60,Guatemala,3.5, ,Guatemala
Data,Las Acacias E.,423,2009,75,Guatemala,3,Ciollo,Guatemala
Data,Las Acacias E.,423,2009,60,Guatemala,3.25,Ciollo,Guatemala
DAR,Veezuela batch 122,1920,2016,72,U.S.A.,2.75, ,Veezuela
DAR,Vietam,1920,2016,72,U.S.A.,3,Tiitaio,Vietam
DAR,DUO batch 002,1920,2016,70,U.S.A.,3.25, ,"Ecuado, Costa Rica"
Dak Foest,Bolivia,1708,2016,75,U.S.A.,3.25, ,Bolivia
Dak Foest,Madagasca,1550,2015,70,U.S.A.,3,Tiitaio,Madagasca
Dak Foest,Ocumae,1550,2015,70,U.S.A.,3.25, ,Veezuela
Dak Foest,Tazaia,1554,2015,70,U.S.A.,3, ,Tazaia
Dak Foest,Ecuado,1554,2015,70,U.S.A.,3.25, ,Ecuado
Davis,Ghaa,1093,2013,70,U.S.A.,2.5,Foasteo,Ghaa
Davis,Raifoest,1093,2013,70,U.S.A.,2.75, ,Domiica Republic
Davis,Veezuela,1093,2013,70,U.S.A.,2.75, ,Veezuela
Davis,West Afica,907,2012,58,U.S.A.,3.25,Foasteo,West Afica
De Medes,Nativo Vazea,1462,2015,72,Bazil,3.5, ,Bazil
De Medes,Selvagem Jai,1462,2015,65,Bazil,3.5, ,Bazil
De Villies,Budibugyo Distict,1832,2016,70,South Afica,2.5,Foasteo,Ugada
De Villies,Sambiao Valley batch 2477,1832,2016,70,South Afica,3, ,Madagasca
Dea ad Deluca (Belcolade),Madagasca,170,2007,66,U.S.A.,2.5,Tiitaio,Madagasca
Dea ad Deluca (Belcolade),Costa Rica,175,2007,64,U.S.A.,3, ,Costa Rica
Dea ad Deluca (Belcolade),Ecuado,175,2007,71,U.S.A.,3, ,Ecuado
Dea ad Deluca (Belcolade),Ghaa,175,2007,60,U.S.A.,3,Foasteo,Ghaa
Dea ad Deluca (Belcolade),Papua New Guiea,180,2007,64,U.S.A.,3, ,Papua New Guiea
Dea ad Deluca (Belcolade),Peu,180,2007,64,U.S.A.,3, ,Peu
Debauve & Gallais (Michel Cluizel),Papua New Guiea,423,2009,64,Face,3, ,Papua New Guiea
Debauve & Gallais (Michel Cluizel),Veezuela,263,2008,66,Face,3.75, ,Veezuela
Desbaes,Kilombeo batch 41,1916,2016,72,Caada,2.5, ,Tazaia
DeVies,Bolivia,241,2008,80,U.S.A.,2.75, ,Bolivia
DeVies,Costa Rica,166,2007,77,U.S.A.,3.5,Tiitaio,Costa Rica
DeVies,Domiica Republic,166,2007,77,U.S.A.,3.5, ,Domiica Republic
Dick Taylo,Laqui Estate,1952,2017,70,U.S.A.,3.75, ,Guatemala
Dick Taylo,Tie Giag,1864,2016,78,U.S.A.,3.5,Tiitaio,Vietam
Dick Taylo,Alto Bei Wild Havest Limited Ed.,1634,2015,70,U.S.A.,3.75, ,Bolivia
Dick Taylo,Elvesia,1235,2014,74,U.S.A.,3.5, ,Domiica Republic
Dick Taylo,Ecuado Choc. Gaage Exclusive,1034,2013,70,U.S.A.,3.25, ,Ecuado
Dick Taylo,Camio Vede,1193,2013,76,U.S.A.,3.5, ,Ecuado
Dick Taylo,Bolivia,895,2012,75,U.S.A.,2.75, ,Bolivia
Dick Taylo,Belize,955,2012,72,U.S.A.,2.75,Tiitaio,Belize
Dick Taylo,Sambiao,661,2011,80,U.S.A.,2.75,Tiitaio,Madagasca
Dick Taylo,Sambiao,661,2011,72,U.S.A.,3,Tiitaio,Madagasca
Dick Taylo,Matuao,682,2011,75,U.S.A.,2.75,Ciollo,Veezuela
Dick Taylo,La Red,769,2011,74,U.S.A.,3, ,Domiica Republic
Dick Taylo,Ecuado,769,2011,70,U.S.A.,3.25, ,Ecuado
Doble & Bigall,Pueto Cabello,1688,2015,85,U.K.,3, ,Veezuela
Doble & Bigall,Paama Rave,1371,2014,72,U.K.,3.25, ,Paama
Doble & Bigall,Pueto Cabello Matuao,1371,2014,72,U.K.,3.25,Tiitaio,Veezuela
Doble & Bigall,Johe,1407,2014,72,U.K.,3.5,"Ciollo, Tiitaio",Nicaagua
Dole (Guittad),O'ahu N. Shoe Waialua Estate,311,2009,70,U.S.A.,3.75, ,Hawaii
Dolfi (Belcolade),Afica,304,2008,88,Belgium,3,Foasteo,West Afica
Dolfi (Belcolade),Noi,63,2006,70,Belgium,1.5, , 
Domoi,Hacieda Victoia,1672,2015,70,Italy,3.75, ,Ecuado
Domoi,Ocumae 77,1672,2015,70,Italy,3.75,Ciollo (Ocumae 77),Veezuela
Domoi,IL100 H. Sa Jose,1109,2013,100,Italy,3,Ciollo,Veezuela
Domoi,Moogoo,863,2012,70,Italy,3.5, ,Tazaia
Domoi,Guasae,863,2012,70,Italy,3.75,Ciollo,Veezuela
Domoi,Caoabo Hacieda Sa Jose,693,2011,70,Italy,3.5,Ciollo,Veezuela
Domoi,Chuao Hacieda Sa Jose,470,2010,70,Italy,3,Tiitaio,Veezuela
Domoi,Caupao H. Sa Jose,227,2008,70,Italy,3,Tiitaio,Veezuela
Domoi,Teyua,272,2008,70,Italy,3, ,Colombia
Domoi,Bled No. 1,272,2008,78,Italy,3.5,Bled, 
Domoi,Ilbled,272,2008,70,Italy,3.75,Bled, 
Domoi,Pocelaa,111,2007,70,Italy,4,Ciollo (Pocelaa),Veezuela
Domoi,Ocumae 61 Puetoma,129,2007,75,Italy,3.25,Ciollo (Ocumae 61),Veezuela
Domoi,Gaella,135,2007,60,Italy,3.25,Tiitaio,Veezuela
Domoi,Madagasca,135,2007,70,Italy,3.5,Tiitaio,Madagasca
Domoi,Madagaed,192,2007,70,Italy,3.5,Ciollo,Madagasca
Domoi,Java Javablod,192,2007,70,Italy,3.75,Ciollo,Idoesia
Domoi,Ecuado,192,2007,70,Italy,4,Foasteo (Aiba),Ecuado
Domoi,Ocumae 67 Puetofio,192,2007,70,Italy,4,Ciollo (Ocumae 67),Veezuela
Domoi,Su del Lago Classificado,87,2006,70,Italy,3,Tiitaio,Veezuela
Domoi,Apuimac,87,2006,70,Italy,3.25,Tiitaio,Peu
Domoi,Caeeo Supeio,87,2006,70,Italy,3.5,Tiitaio,Veezuela
Domouse,No Paiel Estate,1880,2016,75,U.K.,2.75,Tiitaio,Geada
Domouse,Rio Caibe Batch 7,1672,2015,70,U.K.,2.5,Tiitaio,Veezuela
Domouse,Colombia Batch 9,1676,2015,80,U.K.,2.75,"Ciollo, Tiitaio",Colombia
Domouse,Madagasca Batch 8,1676,2015,77,U.K.,2.75,"Ciollo, Tiitaio",Madagasca
Duffy's,Rio Dulce Xoco,1662,2015,70,U.K.,4,Ciollo,Guatemala
Duffy's,Chuo Xoco,1331,2014,70,U.K.,3.5,Ciollo,Nicaagua
Duffy's,Rico Rugoso Xoco,1331,2014,76,U.K.,3.75,Ciollo,Nicaagua
Duffy's,Ocumae,923,2012,72,U.K.,3.75, ,Veezuela
Duffy's,Idio Rojo Xoco,623,2011,72,U.K.,3.75,Ciollo,Hoduas
Duffy's,Domiica Republic,661,2011,65,U.K.,3.5, ,Domiica Republic
Duffy's,Bocas del Too Tiea Oscua,697,2011,72,U.K.,3, ,Paama
Duffy's,Nicaliso Xoco,697,2011,71,U.K.,3.25,Ciollo,Nicaagua
Duffy's,Ocumae,765,2011,71,U.K.,3.5, ,Veezuela
Duffy's,Paama,516,2010,70,U.K.,3.5, ,Paama
Duffy's,Coazo del Ecuado Calceta beas,516,2010,72,U.K.,3.75, ,Ecuado
Duffy's,Sta of Ecuado,523,2010,70,U.K.,2.5, ,Ecuado
Duffy's,Sta of Peu,523,2010,70,U.K.,3.75, ,Peu
Dulciea,Domiica Republic,1506,2015,70,U.S.A.,3.25, ,Domiica Republic
Duad,Madagasca,841,2012,82,Face,2.75,Tiitaio,Madagasca
Duci,Maao Joya Raa,1626,2015,70,U.S.A.,3.5,Foasteo (Nacioal),Peu
Duci,Rio Caibe Tepui Teasue,1626,2015,70,U.S.A.,3.5,Tiitaio,Veezuela
Duci,Taio Secet,1630,2015,70,U.S.A.,3.25, ,Domica Republic
Duci,Caeeo Empyea Sabo,1630,2015,70,U.S.A.,3.25,Tiitaio,Veezuela
Duci,Cooa Aiba,1630,2015,70,U.S.A.,4, ,Ecuado
East Va Roastes,Peu,1343,2014,70,Caada,3.25, ,Peu
East Va Roastes,Madagasca,1343,2014,70,Caada,3.5,Tiitaio,Madagasca
East Va Roastes,Domiica Republic,1343,2014,70,Caada,3.75, ,Domiica Republic
Eau de Rose,Tumaco,1812,2016,70,Caada,3.25, ,Colombia
Eau de Rose,Aauca,1812,2016,70,Caada,3.25, ,Colombia
Eclat (Felchli),Maao Good & Evil w/ ibs,919,2012,72,U.S.A.,2.75,Foasteo (Nacioal),Peu
Edelmod,Pocelaa,1876,2016,68,Gemay,3,Ciollo,Veezuela
El Ceibo,Alto Bei Covedo Regio,709,2011,75,Bolivia,3.75, ,Bolivia
El Ceibo,Alto Bei,252,2008,71,Bolivia,2.75, ,Bolivia
El Rey,Sa Joaqui,1662,2015,70,Veezuela,3.75, ,Veezuela
El Rey,Rio Caibe Caiaco,439,2009,60.5,Veezuela,2.75,Tiitaio,Veezuela
El Rey,Rio Caibe Macuo,439,2009,70,Veezuela,3,Tiitaio,Veezuela
El Rey,Caeeo Supeio Apamate,206,2008,74,Veezuela,2.5,Ciollo,Veezuela
El Rey,Caeeo Supeio Bucae,206,2008,58,Veezuela,2.5,Ciollo,Veezuela
El Rey,Caeeo Supeio Mijao,206,2008,61,Veezuela,3,Ciollo,Veezuela
El Rey,Caeeo Supeio Ga Sama,32,2006,70,Veezuela,2.75,Ciollo,Veezuela
Emeald Estate,Emeald Estate,1137,2013,60,St. Lucia,2.75, ,St. Lucia
Emeald Estate,Emeald Estate,1137,2013,70,St. Lucia,3.25, ,St. Lucia
Emily's,Pataemo,1450,2015,79,Japa,3, ,Veezuela
Emily's,Peu,1454,2015,78,Japa,3.5,Ciollo,Peu
ENNA,Wampusipi batch 007,1916,2016,75,U.S.A.,3.25, ,Hoduas
Eic Rovia (Claudio Coallo),Teeio Velho P.,565,2010,80,Spai,3.25,Foasteo,Sao Tome & Picipe
Eithaj (A. Moi),Be Te,1205,2014,70,Face,3.25,Tiitaio,Vietam
Eithaj (A. Moi),Ham Luog,1209,2014,80,Face,3,Tiitaio,Vietam
Eithaj (A. Moi),Ba Lai,1209,2014,74,Face,3.25,Tiitaio,Vietam
Escazu,Rio Caibe,903,2012,70,U.S.A.,2.75,Tiitaio,Veezuela
Escazu,Guapiles,414,2009,65,U.S.A.,2, ,Costa Rica
Escazu,Caeeo Supeio,423,2009,81,U.S.A.,3.5,Ciollo,Veezuela
Escazu,Caeeo Guapiles Ocumae bled,431,2009,74,U.S.A.,2.75, ,"Cost Rica, Ve"
Escazu,Ocumae,252,2008,72,U.S.A.,3,Ciollo,Veezuela
Ethel's Atisa (Mas),Peu Madagasca,666,2011,55,U.S.A.,2.5, ,"Peu, Madagasca"
Ethel's Atisa (Mas),Tiidad,666,2011,55,U.S.A.,2.5,Tiitaio,Tiidad
Ethel's Atisa (Mas),Pocelaa,666,2011,70,U.S.A.,2.5,Ciollo (Pocelaa),Veezuela
Ethel's Atisa (Mas),Red Vailla,666,2011,62,U.S.A.,2.75, , 
Ethel's Atisa (Mas),Veezuela Tiidad,672,2011,62,U.S.A.,2.5, ,"Veezuela, Tiidad"
Etheeal,Belize,1275,2014,80,U.S.A.,3,Tiitaio,Belize
Etheeal,Ecuado,1275,2014,80,U.S.A.,3.5, ,Ecuado
Etheeal,Domiica Republic,1275,2014,80,U.S.A.,3.75, ,Domiica Republic
Fealess (AMMA),Mote Alege D. Badao Raw Ogaic,565,2010,75,U.S.A.,2.75, ,Bazil
Feitoia Cacao,Blue Moutai,1732,2016,76,Potugal,3, ,Jamaica
Feitoia Cacao,Cuyagua,1736,2016,76,Potugal,2.5, ,Veezuela
Feitoia Cacao,Maya Moutai,1736,2016,76,Potugal,2.75,Tiitaio,Belize
Felchli,Geada,494,2010,58,Switzelad,3.5,Tiitaio,Geada
Felchli,Supemo- SF,105,2006,62,Switzelad,2, , 
Felchli,Elvesia P.,105,2006,74,Switzelad,3,"Tiitaio, Ciollo",Domiica Republic
